DAT;LAT;LON;SPD;Metr
2018.07.13 04:58:09;60.150669;24.667383;0,0;0
2018.07.13 04:58:14;60.150742;24.667267;7,4;10
2018.07.13 04:58:19;60.15081;24.667095;8,7;22
2018.07.13 04:58:23;60.150879;24.666927;10,8;35
2018.07.13 04:58:27;60.150959;24.66675;11,9;48
2018.07.13 04:58:30;60.151001;24.666588;12,1;58
2018.07.13 04:58:33;60.151047;24.66642;12,7;68
2018.07.13 04:58:36;60.1511;24.666262;12,6;79
2018.07.13 04:58:40;60.151169;24.666082;11,3;92
2018.07.13 04:58:44;60.151226;24.665915;10,1;103
2018.07.13 04:58:49;60.151207;24.665697;8,8;115
2018.07.13 04:58:53;60.151192;24.665495;10,2;126
2018.07.13 04:58:57;60.151176;24.665304;9,6;137
2018.07.13 04:59:02;60.151112;24.66515;8,0;148
2018.07.13 04:59:07;60.151001;24.665205;9,1;161
2018.07.13 04:59:10;60.150925;24.665295;11,8;171
2018.07.13 04:59:13;60.150841;24.665382;12,6;181
2018.07.13 04:59:17;60.150742;24.665461;10,7;193
2018.07.13 04:59:21;60.150642;24.665525;10,5;205
2018.07.13 04:59:25;60.150543;24.665598;10,5;216
2018.07.13 04:59:29;60.150429;24.665674;12,0;230
2018.07.13 04:59:32;60.150341;24.66573;12,3;240
2018.07.13 04:59:36;60.150238;24.665752;10,4;251
2018.07.13 04:59:40;60.150135;24.665785;10,4;263
2018.07.13 04:59:44;60.150032;24.66585;10,8;275
2018.07.13 04:59:48;60.149914;24.66592;12,3;289
2018.07.13 04:59:52;60.149811;24.665989;10,9;301
2018.07.13 04:59:56;60.149715;24.666071;10,4;312
2018.07.13 05:00:00;60.149612;24.66614;10,9;324
2018.07.13 05:00:04;60.149517;24.666201;10,0;335
2018.07.13 05:00:08;60.149426;24.666258;9,5;346
2018.07.13 05:00:12;60.149323;24.666338;11,0;358
2018.07.13 05:00:16;60.149212;24.666441;12,2;372
2018.07.13 05:00:20;60.149113;24.666534;10,9;384
2018.07.13 05:00:24;60.149017;24.666615;10,4;396
2018.07.13 05:00:28;60.148914;24.666693;11,0;408
2018.07.13 05:00:32;60.148819;24.666763;10,1;419
2018.07.13 05:00:36;60.148724;24.666845;10,3;431
2018.07.13 05:00:40;60.148621;24.666943;11,4;443
2018.07.13 05:00:44;60.148521;24.667025;10,8;455
2018.07.13 05:00:48;60.148438;24.667145;10,2;467
2018.07.13 05:00:52;60.148346;24.667278;11,3;479
2018.07.13 05:00:56;60.148251;24.667406;11,4;492
2018.07.13 05:00:59;60.148178;24.667515;12,1;502
2018.07.13 05:01:03;60.148087;24.667667;11,8;515
2018.07.13 05:01:07;60.147995;24.667814;11,8;528
2018.07.13 05:01:10;60.147923;24.667934;12,5;539
2018.07.13 05:01:13;60.14785;24.668053;12,5;549
2018.07.13 05:01:16;60.147781;24.668179;12,4;559
2018.07.13 05:01:20;60.147709;24.668331;10,4;571
2018.07.13 05:01:24;60.147663;24.668493;9,3;581
2018.07.13 05:01:28;60.147602;24.668627;9,0;591
2018.07.13 05:01:32;60.147533;24.668756;9,4;602
2018.07.13 05:01:36;60.147472;24.668898;9,3;612
2018.07.13 05:01:40;60.147408;24.669037;9,4;623
2018.07.13 05:01:44;60.147343;24.669186;9,9;634
2018.07.13 05:01:48;60.147282;24.669346;10,0;645
2018.07.13 05:01:52;60.147228;24.669516;10,0;656
2018.07.13 05:01:56;60.14716;24.669695;11,2;668
2018.07.13 05:02:00;60.147095;24.669878;11,2;681
2018.07.13 05:02:04;60.147034;24.670053;10,6;693
2018.07.13 05:02:08;60.146965;24.670231;11,2;705
2018.07.13 05:02:12;60.1469;24.670408;10,9;717
2018.07.13 05:02:16;60.146824;24.670561;10,8;729
2018.07.13 05:02:20;60.146751;24.670729;11,1;742
2018.07.13 05:02:24;60.146679;24.670914;11,7;755
2018.07.13 05:02:27;60.146622;24.671059;12,3;765
2018.07.13 05:02:30;60.146557;24.671194;12,5;775
2018.07.13 05:02:33;60.1465;24.671341;12,4;786
2018.07.13 05:02:37;60.14645;24.671553;11,7;799
2018.07.13 05:02:41;60.146366;24.671692;10,9;811
2018.07.13 05:02:45;60.146278;24.671822;10,9;823
2018.07.13 05:02:49;60.146202;24.671961;10,3;834
2018.07.13 05:02:53;60.14613;24.6721;10,0;845
2018.07.13 05:02:57;60.146042;24.672228;10,9;857
2018.07.13 05:03:01;60.145954;24.672359;11,0;869
2018.07.13 05:03:05;60.14587;24.672487;10,5;881
2018.07.13 05:03:09;60.14579;24.672609;10,0;892
2018.07.13 05:03:13;60.14571;24.67272;9,7;903
2018.07.13 05:03:17;60.14563;24.672831;9,7;914
2018.07.13 05:03:21;60.145554;24.672934;9,2;924
2018.07.13 05:03:25;60.145477;24.673031;9,1;934
2018.07.13 05:03:29;60.145393;24.673128;9,7;945
2018.07.13 05:03:33;60.145309;24.673229;9,8;956
2018.07.13 05:03:37;60.145222;24.673326;10,0;967
2018.07.13 05:03:42;60.145119;24.673452;9,6;980
2018.07.13 05:03:46;60.145031;24.67354;9,8;991
2018.07.13 05:03:50;60.144951;24.67363;9,2;1001
2018.07.13 05:03:54;60.144871;24.673721;9,2;1012
2018.07.13 05:03:58;60.144787;24.673809;9,5;1022
2018.07.13 05:04:02;60.144707;24.673903;9,3;1033
2018.07.13 05:04:06;60.144623;24.674013;10,0;1044
2018.07.13 05:04:10;60.144535;24.674124;10,4;1055
2018.07.13 05:04:14;60.144444;24.674232;10,6;1067
2018.07.13 05:04:18;60.144356;24.674322;9,9;1078
2018.07.13 05:04:22;60.144272;24.674421;9,7;1089
2018.07.13 05:04:26;60.144192;24.674541;10,0;1100
2018.07.13 05:04:30;60.1441;24.674639;10,4;1111
2018.07.13 05:04:34;60.144012;24.67474;10,1;1123
2018.07.13 05:04:38;60.143917;24.674765;9,6;1133
2018.07.13 05:04:53;60.143833;24.674858;2,6;1144
2018.07.13 05:04:59;60.143768;24.67498;5,9;1154
2018.07.13 05:05:03;60.143677;24.675131;11,8;1167
2018.07.13 05:05:08;60.143646;24.67531;7,5;1177
2018.07.13 05:05:12;60.143723;24.67547;11,1;1190
2018.07.13 05:05:16;60.143818;24.675596;11,4;1202
2018.07.13 05:05:19;60.143894;24.675695;12,1;1212
2018.07.13 05:05:22;60.143959;24.675829;12,4;1223
2018.07.13 05:05:25;60.144035;24.675974;14,0;1234
2018.07.13 05:05:28;60.144073;24.676147;12,6;1245
2018.07.13 05:05:32;60.144104;24.676373;11,7;1258
2018.07.13 05:05:36;60.14415;24.676586;11,6;1271
2018.07.13 05:05:40;60.144203;24.676805;12,1;1284
2018.07.13 05:05:43;60.144238;24.676979;12,5;1295
2018.07.13 05:05:47;60.144283;24.677214;12,5;1309
2018.07.13 05:05:50;60.144325;24.677383;12,5;1319
2018.07.13 05:05:54;60.144394;24.677603;12,9;1333
2018.07.13 05:05:57;60.14444;24.677765;12,4;1344
2018.07.13 05:06:01;60.144505;24.677971;12,1;1357
2018.07.13 05:06:05;60.144562;24.678173;11,6;1370
2018.07.13 05:06:09;60.14463;24.678352;11,2;1382
2018.07.13 05:06:13;60.144695;24.678547;11,7;1395
2018.07.13 05:06:17;60.144775;24.678713;11,5;1408
2018.07.13 05:06:20;60.14484;24.678831;11,7;1418
2018.07.13 05:06:23;60.14492;24.678934;12,7;1428
2018.07.13 05:06:26;60.144989;24.679052;12,1;1439
2018.07.13 05:06:30;60.145073;24.679222;11,9;1452
2018.07.13 05:06:33;60.145119;24.679386;12,5;1462
2018.07.13 05:06:36;60.145168;24.679535;11,9;1472
2018.07.13 05:06:39;60.145241;24.679649;12,3;1482
2018.07.13 05:06:43;60.145336;24.679796;12,0;1496
2018.07.13 05:06:46;60.145401;24.679926;12,2;1506
2018.07.13 05:06:50;60.145485;24.680084;11,5;1519
2018.07.13 05:06:54;60.145561;24.680229;10,5;1530
